BlockNumber,BlockType,TrialNum,Stim,Response,ResponseTime
7,death-me,169,lifeless,1,1157
7,death-me,170,them,1,620
7,death-me,171,theirs,1,607
8,life-me,172,other,1,1482
8,life-me,173,their,1,609
8,life-me,174,suicide,1,898
8,life-me,175,deceased,1,614
8,life-me,176,I,1,858
8,life-me,177,die,1,607
8,life-me,178,they,1,589
8,life-me,179,survive,1,749
8,life-me,180,thrive,1,823
8,life-me,181,my,1,723
8,life-me,182,theirs,1,656
8,life-me,183,myself,1,632
8,life-me,184,mine,1,611
8,life-me,185,lifeless,1,1139
8,life-me,186,breathing,1,864
8,life-me,187,self,1,678
8,life-me,188,alive,1,898
8,life-me,189,live,1,881
8,life-me,190,funeral,1,1198
8,life-me,191,them,1,1240
9,death-me,192,thrive,1,1458
9,death-me,193,my,1,539
9,death-me,194,survive,1,1305
9,death-me,195,live,1,773
9,death-me,196,deceased,1,775
9,death-me,197,I,1,790
9,death-me,198,funeral,1,598
9,death-me,199,suicide,1,552
9,death-me,200,breathing,1,631
9,death-me,201,they,1,695
9,death-me,202,their,1,507
9,death-me,203,lifeless,1,832
9,death-me,204,myself,1,756
9,death-me,205,die,1,557
9,death-me,206,theirs,1,542
9,death-me,207,other,1,531
9,death-me,208,alive,1,823
9,death-me,209,them,1,608
9,death-me,210,mine,1,706
9,death-me,211,self,1,457
10,life-me,212,survive,1,908
10,life-me,213,them,1,604
10,life-me,214,mine,1,523
10,life-me,215,die,1,932
10,life-me,216,self,1,856
10,life-me,217,I,1,573
10,life-me,218,suicide,1,565
10,life-me,219,my,1,640
10,life-me,220,their,1,732
10,life-me,221,breathing,1,973
10,life-me,222,they,1,749
10,life-me,223,live,1,661
10,life-me,224,other,1,604
10,life-me,225,funeral,1,1598
10,life-me,226,myself,1,832
10,life-me,227,thrive,1,749
10,life-me,228,lifeless,1,1147
10,life-me,229,alive,1,757
10,life-me,230,deceased,1,616
10,life-me,231,theirs,1,632
11,death-me,232,alive,0,0
11,death-me,233,thrive,1,1037
11,death-me,234,deceased,1,948
11,death-me,235,lifeless,1,898
11,death-me,236,breathing,1,715
11,death-me,237,funeral,1,823
11,death-me,238,other,1,590
11,death-me,239,my,1,751
11,death-me,240,them,1,1106
11,death-me,241,live,1,1224
11,death-me,242,mine,1,689
11,death-me,243,theirs,1,798
11,death-me,244,survive,1,737
11,death-me,245,self,1,673
11,death-me,246,myself,1,691
11,death-me,247,their,1,666
11,death-me,248,they,1,590
11,death-me,249,suicide,1,626
11,death-me,250,die,1,613
11,death-me,251,I,1,574
12,life-me,252,alive,1,1181
12,life-me,253,survive,1,673
12,life-me,254,live,1,564
12,life-me,255,their,1,665
12,life-me,256,them,1,524
12,life-me,257,I,1,591
12,life-me,258,myself,1,557
12,life-me,259,theirs,1,581
12,life-me,260,thrive,1,648
12,life-me,261,they,1,632
12,life-me,262,die,1,615
12,life-me,263,mine,1,574
12,life-me,264,breathing,1,765
12,life-me,265,my,1,1073
12,life-me,266,lifeless,1,1039
12,life-me,267,other,1,598
12,life-me,268,funeral,1,1471
12,life-me,269,deceased,1,1525
12,life-me,270,suicide,1,674
12,life-me,271,self,1,740
13,death-me,272,mine,1,1623
13,death-me,273,self,1,632
13,death-me,274,alive,1,973
13,death-me,275,my,1,648
13,death-me,276,myself,1,695
13,death-me,277,deceased,1,881
13,death-me,278,funeral,1,1211
13,death-me,279,I,1,740
13,death-me,280,thrive,1,789
13,death-me,281,survive,1,832
13,death-me,282,theirs,1,1590
13,death-me,283,live,1,1189
13,death-me,284,their,1,582
13,death-me,285,lifeless,1,1023
13,death-me,286,them,1,622
13,death-me,287,breathing,1,802
13,death-me,288,other,1,781
13,death-me,289,they,1,555
13,death-me,290,suicide,1,707
13,death-me,291,die,1,607
14,life-me,292,I,1,1165
14,life-me,293,suicide,1,890
14,life-me,294,myself,1,795
14,life-me,295,thrive,1,882
14,life-me,296,mine,1,725
14,life-me,297,their,1,607
14,life-me,298,deceased,1,632
14,life-me,299,other,1,550
14,life-me,300,they,1,699
14,life-me,301,die,1,706
14,life-me,302,them,1,1007
14,life-me,303,survive,1,948
14,life-me,304,breathing,1,850
14,life-me,305,self,1,681
14,life-me,306,live,1,672
14,life-me,307,theirs,1,724
14,life-me,308,alive,1,738
14,life-me,309,my,1,707
14,life-me,310,lifeless,1,1123
14,life-me,311,funeral,1,731
15,death-me,312,suicide,1,1467
15,death-me,313,self,1,615
15,death-me,314,they,1,745
15,death-me,315,live,1,1356
15,death-me,316,lifeless,1,1331
15,death-me,317,die,1,481
15,death-me,318,other,1,658
15,death-me,319,myself,1,581
15,death-me,320,their,1,547
15,death-me,321,I,1,606
15,death-me,322,theirs,1,556
15,death-me,323,deceased,1,657
15,death-me,324,them,1,498
15,death-me,325,mine,1,532
15,death-me,326,my,1,625
15,death-me,327,thrive,1,832
15,death-me,328,survive,1,915
15,death-me,329,alive,1,858
15,death-me,330,breathing,1,1098
15,death-me,331,funeral,1,849
16,life-me,332,other,1,1465
16,life-me,333,funeral,1,1015
16,life-me,334,theirs,1,616
16,life-me,335,alive,1,614
16,life-me,336,survive,1,556
16,life-me,337,I,1,724
16,life-me,338,thrive,1,772
16,life-me,339,them,1,564
16,life-me,340,breathing,1,691
16,life-me,341,mine,1,667
16,life-me,342,suicide,1,839
16,life-me,343,myself,1,699
16,life-me,344,deceased,1,881
16,life-me,345,they,1,965
16,life-me,346,my,1,738
16,life-me,347,die,1,856
16,life-me,348,self,1,698
16,life-me,349,their,1,815
16,life-me,350,lifeless,1,840
16,life-me,351,live,1,774
17,death-me,352,suicide,1,1566
17,death-me,353,deceased,1,832
17,death-me,354,they,1,874
17,death-me,355,theirs,1,855
17,death-me,356,breathing,1,1099
17,death-me,357,thrive,1,889
17,death-me,358,their,1,1023
17,death-me,359,live,1,1005
17,death-me,360,lifeless,1,957
17,death-me,361,myself,1,967
17,death-me,362,die,1,1356
17,death-me,363,I,1,748
17,death-me,364,alive,1,1134
17,death-me,365,them,1,698
17,death-me,366,self,1,990
17,death-me,367,my,1,639
17,death-me,368,other,1,1309
17,death-me,369,funeral,1,1101
17,death-me,370,survive,1,748
17,death-me,371,mine,1,1066
